"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"349",208,-406,4261,-33,-27,-3,2024-01-29 16:32:00,"laying"
"350",209,-404,4157,-52,-53,3,2024-01-29 16:32:01,"laying"
"351",228,-498,4317,-50,-131,-19,2024-01-29 16:32:01,"laying"
"352",168,-420,4334,-88,-133,12,2024-01-29 16:32:01,"laying"
"353",275,-416,4221,-59,-22,11,2024-01-29 16:32:01,"laying"
"354",243,-433,4163,-58,-24,17,2024-01-29 16:32:01,"laying"
"355",257,-436,4211,-42,-67,19,2024-01-29 16:32:01,"laying"
"356",241,-428,4219,-39,-2,26,2024-01-29 16:32:01,"laying"
"357",264,-446,4260,-35,-69,21,2024-01-29 16:32:01,"laying"
"358",292,-445,4160,-57,35,12,2024-01-29 16:32:01,"laying"
"359",308,-460,4138,-42,13,17,2024-01-29 16:32:01,"laying"
"360",333,-465,4121,-49,126,12,2024-01-29 16:32:01,"laying"
"361",308,-518,4124,-56,-14,-3,2024-01-29 16:32:01,"laying"
"362",204,-503,4240,-52,-6,22,2024-01-29 16:32:01,"laying"
"363",247,-439,4194,-65,-56,15,2024-01-29 16:32:01,"laying"
"364",270,-475,4186,-66,15,17,2024-01-29 16:32:01,"laying"
"365",245,-488,4226,-50,-116,4,2024-01-29 16:32:01,"laying"
